,# YTID,start_seconds,end_seconds,positive_labels
1561582,gVBDrrlG6HY,50.0,60.0,/m/0l14j_
1561730,gVZPVUFlgcU,210.0,220.0,/m/0l14j_
1561810,gVmeEZ1VCzs,60.0,70.0,/m/0l14j_
1562367,gX7_ihxjTDo,190.0,200.0,/m/0l14j_
1562521,gXUZIdNFv-o,30.0,40.0,/m/0l14j_
1562835,gYDxtYEK5Kk,30.0,40.0,/m/0l14j_
1563146,gYyL3798ZQw,20.0,30.0,/m/0l14j_
1563365,gZXSSy6pgE4,50.0,60.0,/m/0l14j_
1563505,gZs-asvBOWk,50.0,60.0,/m/0l14j_
1563724,g_Q1g6vL_Ls,80.0,90.0,/m/0l14j_
1564965,gcGorer2-xw,30.0,40.0,/m/0l14j_
1565165,gcnGF0SXWCo,30.0,40.0,/m/0l14j_
1565285,gd67iSVA6QY,30.0,40.0,/m/0l14j_
1565302,gd8ZQPgA5hU,20.0,30.0,/m/0l14j_
1566444,gg1N9Zdv-tg,30.0,40.0,/m/0l14j_
1566604,ggQv-T2Xa0U,110.0,120.0,/m/0l14j_
1566896,ghBT646zdtY,30.0,40.0,/m/0l14j_
1567166,ghtU2ueJ22M,20.0,30.0,/m/0l14j_
1567358,giK1oG5jEmE,30.0,40.0,/m/0l14j_
1567812,gjVNmTsvyXo,120.0,130.0,/m/0l14j_
1569736,goI64IsPj3Y,30.0,40.0,/m/0l14j_
1570038,gp1vCBuQ9aM,30.0,40.0,/m/0l14j_
1570303,gpg6itegNNo,30.0,40.0,/m/0l14j_
1570390,gpuSpY0TI-M,10.0,20.0,/m/0l14j_
1570560,gqLkMWf1kg0,30.0,40.0,/m/0l14j_
1571051,grWI5CV1RRA,280.0,290.0,/m/0l14j_
1572178,guHxSKP_JQU,30.0,40.0,/m/0l14j_
1572322,gufUTbrodbk,30.0,40.0,/m/0l14j_
1574061,gz3sRPuVGKE,30.0,40.0,/m/0l14j_
1574299,gzhvGoQkBWA,40.0,50.0,/m/0l14j_
1575165,h0krExhBSyo,0.0,10.0,/m/0l14j_
1575404,h1KLjC8rmLI,250.0,260.0,/m/0l14j_
1575461,h1U5EPdJ1u8,570.0,580.0,/m/0l14j_
1575795,h2O1dtRq7kA,290.0,300.0,/m/0l14j_
1575983,h2sgv2jqgxU,30.0,40.0,/m/0l14j_
1576354,h3p-CWbUG88,30.0,40.0,/m/0l14j_
1576592,h4OwWaGa3dg,40.0,50.0,/m/0l14j_
1576989,h5QxN0biQcI,50.0,60.0,/m/0l14j_
1577083,h5fG50EHieQ,30.0,40.0,/m/0l14j_
1577113,h5ixWT4QJOA,100.0,110.0,/m/0l14j_
1577407,h6UrSS3A45U,30.0,40.0,/m/0l14j_
1577636,h74Og_uu494,10.0,20.0,/m/0l14j_
1577640,h75NCPber10,30.0,40.0,/m/0l14j_
1577670,h7AFZ62zGew,70.0,80.0,/m/0l14j_
1578004,h7xmQ3kQr0I,160.0,170.0,/m/0l14j_
1578213,h8U0ONjq13c,30.0,40.0,/m/0l14j_
1578555,h9IZTUBeMFs,120.0,130.0,/m/0l14j_
1578596,h9OkA6-LBQE,0.0,10.0,/m/0l14j_
1578676,h9_x437VTm0,130.0,140.0,/m/0l14j_
1578794,h9tHmrE666o,140.0,150.0,/m/0l14j_
1578908,hA8RQUCorWU,160.0,170.0,/m/0l14j_
1579372,hBHkNuzryuU,30.0,40.0,/m/0l14j_
1579397,hBKrHLiD3A0,100.0,110.0,/m/0l14j_
1579682,hC57wLfGX8A,10.0,20.0,/m/0l14j_
1580424,hDw2zGA0Gks,30.0,40.0,/m/0l14j_
1580490,hE6xwsZEaK4,30.0,40.0,/m/0l14j_
1580616,hER59se1D3U,160.0,170.0,/m/0l14j_
1580643,hEVpo7cIx_w,180.0,190.0,/m/0l14j_
1581178,hFv7hgaQy5A,20.0,30.0,/m/0l14j_
1581338,hGJ8LD_6zfM,30.0,40.0,/m/0l14j_
1581561,hGs2VbNOzGc,60.0,70.0,/m/0l14j_
1581770,hHKeUCv8GYw,540.0,550.0,/m/0l14j_
1582371,hItwF0GtE-A,420.0,430.0,/m/0l14j_
1582620,hJXKkT2-7Y8,30.0,40.0,/m/0l14j_
1582888,hKDUbw0bmiY,140.0,150.0,/m/0l14j_
1583045,hKde_64NnCk,10.0,20.0,/m/0l14j_
1583152,hKxg_siqxrw,40.0,50.0,/m/0l14j_
1583292,hLGtxmcg1QU,200.0,210.0,/m/0l14j_
1583575,hLyp7KZb_Bg,30.0,40.0,/m/0l14j_
1584182,hNVmsypY3ug,30.0,40.0,/m/0l14j_
1584823,hP-GflxsSj0,100.0,110.0,/m/0l14j_
1585075,hPfFAGcSiZY,30.0,40.0,/m/0l14j_
1585454,hQ_lOAwRpkg,200.0,210.0,/m/0l14j_
1586053,hS01HsN7VIs,240.0,250.0,/m/0l14j_
1586064,hS1NIF2OL7s,60.0,70.0,/m/0l14j_
1586085,hS4JhjOo7Ns,0.0,10.0,/m/0l14j_
1586120,hS9l2xhBgQc,50.0,60.0,/m/0l14j_
1586380,hSrq03HfZNE,50.0,60.0,/m/0l14j_
1586635,hTWLGX3gGi0,0.0,10.0,/m/0l14j_
1586903,hU9Dl4bqHNA,30.0,40.0,/m/0l14j_
1587534,hVl_c1k9J_Y,170.0,180.0,/m/0l14j_
1588233,hXU9roQi5nY,30.0,40.0,/m/0l14j_
1588666,hYWau8ewJsA,110.0,120.0,/m/0l14j_
1589409,h_T8kqXV9JE,60.0,70.0,/m/0l14j_
1590209,hbS5vHR1r2c,40.0,50.0,/m/0l14j_
1590529,hcFtAZLoHiM,30.0,40.0,/m/0l14j_
1590616,hcTEm8L-sFE,30.0,40.0,/m/0l14j_
1590769,hcqQmsgZYzI,0.0,10.0,/m/0l14j_
1591305,heArLxPhOtA,150.0,160.0,/m/0l14j_
1591449,heYO-7W80Q4,10.0,20.0,/m/0l14j_
1591712,hfEDKlrmxHA,180.0,190.0,/m/0l14j_
1593161,hiyLi5WFcUM,8.0,18.0,/m/0l14j_
1593552,hjttPwqGoJI,70.0,80.0,/m/0l14j_
1593905,hkoYlfvJz2Q,230.0,240.0,/m/0l14j_
1593948,hkvr6m08S6Y,450.0,460.0,/m/0l14j_
1594424,hm3Dse4xcH0,200.0,210.0,/m/0l14j_
1594585,hmRvVcUVXds,230.0,240.0,/m/0l14j_
1595602,hp4SeY4S24c,240.0,250.0,/m/0l14j_
1595781,hpVMK4fdHTw,30.0,40.0,/m/0l14j_
1596239,hqdu6s7l_NA,30.0,40.0,/m/0l14j_
1596445,hrAMeOQgmxM,30.0,40.0,/m/0l14j_
1596493,hrIW6zIB14w,30.0,40.0,/m/0l14j_
1597000,hsZ36yg8CyM,30.0,40.0,/m/0l14j_
1597505,htlvYpwfuyY,390.0,400.0,/m/0l14j_
1597711,huI7Yb8Ofag,60.0,70.0,/m/0l14j_
1597916,humRghEGAbs,50.0,60.0,/m/0l14j_
1598173,hvUz9kW0PBc,30.0,40.0,/m/0l14j_
1598619,hwZJTGE6v0c,60.0,70.0,/m/0l14j_
1598721,hwoCTUWb5yE,30.0,40.0,/m/0l14j_
1599231,hy5czklXh2g,30.0,40.0,/m/0l14j_
1599571,hyxvMWynwy4,390.0,400.0,/m/0l14j_
1599854,hzffwXQOW_o,200.0,210.0,/m/0l14j_
1600800,i15suM-uXl8,190.0,200.0,/m/0l14j_
1600890,i1IUbi0La9A,170.0,180.0,/m/0l14j_
1601067,i1islAdO0po,30.0,40.0,/m/0l14j_
1601109,i1ptWHM-7-c,10.0,20.0,/m/0l14j_
1601795,i3amD6Mz8vs,30.0,40.0,/m/0l14j_
1601894,i3qHCCZJxSk,30.0,40.0,/m/0l14j_
1601903,i3rGgU0bcgI,0.0,10.0,/m/0l14j_
1601914,i3sqJVcaACU,30.0,40.0,/m/0l14j_
1602120,i4PqpvZj_-s,20.0,30.0,/m/0l14j_
1602446,i5AOAQtIGK8,300.0,310.0,/m/0l14j_
1602584,i5_bgBsFEX8,180.0,190.0,/m/0l14j_
1602832,i6A8Mt3WIY0,20.0,30.0,/m/0l14j_
1602941,i6Rvd7pPfGU,80.0,90.0,/m/0l14j_
1603001,i6_J4xuts5k,310.0,320.0,/m/0l14j_
1603052,i6gals2zY5c,100.0,110.0,/m/0l14j_
1603077,i6lgneVzhE8,50.0,60.0,/m/0l14j_
1603128,i6tVjvhYXC8,50.0,60.0,/m/0l14j_
1603501,i7rB_pPkULw,160.0,170.0,/m/0l14j_
1603820,i8d-KC41nTY,60.0,70.0,/m/0l14j_
1604122,i9PpuZ6Zw_s,10.0,20.0,/m/0l14j_
1605822,iDh85Epe-eU,100.0,110.0,/m/0l14j_
1605855,iDlXf2Xk6Zc,260.0,270.0,/m/0l14j_
1605980,iE1zFedXGow,30.0,40.0,/m/0l14j_
1606579,iFPF_k5KEig,30.0,40.0,/m/0l14j_
1606698,iFjUx6GNMYE,70.0,80.0,/m/0l14j_
1607150,iGsKdCKgcfk,340.0,350.0,/m/0l14j_
1607816,iIbUwy43SHg,20.0,30.0,/m/0l14j_
1608018,iJ7hcp4AtYs,70.0,80.0,/m/0l14j_
1608035,iJAwzicAlPE,30.0,40.0,/m/0l14j_
1608155,iJTPj5nXp6Q,30.0,40.0,/m/0l14j_
1608511,iKJXt9igbnQ,110.0,120.0,/m/0l14j_
1608565,iKREosjaT0E,100.0,110.0,/m/0l14j_
1608598,iKW7Zzi7_VY,80.0,90.0,/m/0l14j_
1609639,iN9aOmonAhY,50.0,60.0,/m/0l14j_
1609982,iNzI2TzF1N4,50.0,60.0,/m/0l14j_
1610160,iORombgkMYM,30.0,40.0,/m/0l14j_
1610205,iOYHFDqyZQ0,170.0,180.0,/m/0l14j_
1610394,iP-Cb4_OIdc,100.0,110.0,/m/0l14j_
1610500,iPEv6rYQVJ4,30.0,40.0,/m/0l14j_
1611343,iRNJMk5OOHc,300.0,310.0,/m/0l14j_
1611483,iRk3IbarvEE,50.0,60.0,/m/0l14j_
1611911,iSmYPjoTuvs,20.0,30.0,/m/0l14j_
1612011,iT1Dl2XoQKA,30.0,40.0,/m/0l14j_
1612047,iT5ZkDxEueM,40.0,50.0,/m/0l14j_
1612118,iTGWtGVX9eY,30.0,40.0,/m/0l14j_
1612354,iTo3YYX4sQQ,30.0,40.0,/m/0l14j_
1612706,iUeH4qh8GXE,10.0,20.0,/m/0l14j_
1613217,iVviTeSaBkc,10.0,20.0,/m/0l14j_
1613424,iWStRkw3d-Q,30.0,40.0,/m/0l14j_
1613444,iWXMCU-7aWw,30.0,40.0,/m/0l14j_
1614284,iYc-XXt_2S4,60.0,70.0,/m/0l14j_
1614338,iYkNQ03T1Uc,510.0,520.0,/m/0l14j_
1614676,iZaAQw5AlBU,30.0,40.0,/m/0l14j_
1614973,i_ORvkwLaII,80.0,90.0,/m/0l14j_
1615396,iaQHA_N0LYg,30.0,40.0,/m/0l14j_
1616191,icN_D6KGvMI,30.0,40.0,/m/0l14j_
1616969,ieKs9G1YBl4,30.0,40.0,/m/0l14j_
1617149,ier5IoSrqc8,30.0,40.0,/m/0l14j_
1617220,if1Bw8kr208,80.0,90.0,/m/0l14j_
1617433,if_8D3-Mgik,30.0,40.0,/m/0l14j_
1618070,ihDeBPa4V6k,380.0,390.0,/m/0l14j_
1619781,ilQzdTrihY4,30.0,40.0,/m/0l14j_
1619937,ilpPJhA28rU,100.0,110.0,/m/0l14j_
1620036,im3linVIcSs,30.0,40.0,/m/0l14j_
1620558,inJP9lAXk04,10.0,20.0,/m/0l14j_
1621060,ioZGkgwMFgw,30.0,40.0,/m/0l14j_
1621155,iop6Bd5ZHes,230.0,240.0,/m/0l14j_
1621168,iorPXNdcum8,160.0,170.0,/m/0l14j_
1621672,iqBKyOHWTJc,190.0,200.0,/m/0l14j_
1621882,iqfZ2VE6Jf4,420.0,430.0,/m/0l14j_
1622989,itM_gBN_PCo,30.0,40.0,/m/0l14j_
1623064,itXT9PriVx8,40.0,50.0,/m/0l14j_
1623065,itXZD6mdF_w,210.0,220.0,/m/0l14j_
1623186,itoBPC-1ung,170.0,180.0,/m/0l14j_
1623376,iuIqwNM12PU,110.0,120.0,/m/0l14j_
1625169,iysqTvnU6hc,80.0,90.0,/m/0l14j_
1625499,izlFdkQvIbY,30.0,40.0,/m/0l14j_
1625687,j-HMCJq-LIo,380.0,390.0,/m/0l14j_
1626780,j1xHPcr8Hz4,30.0,40.0,/m/0l14j_
1626832,j24sWbssqx8,320.0,330.0,/m/0l14j_
1627064,j2exNc7fC38,20.0,30.0,/m/0l14j_
1627092,j2in-85djD0,10.0,20.0,/m/0l14j_
1627248,j347Yo_Awo4,30.0,40.0,/m/0l14j_
1627572,j3wjSBi-lfs,160.0,170.0,/m/0l14j_
1628036,j55-BJ0mtPw,10.0,20.0,/m/0l14j_
1628561,j6YmerQ5ctc,70.0,80.0,/m/0l14j_
1629494,j8w7jHxoIWI,30.0,40.0,/m/0l14j_
1630051,jAPCbx7uM2o,130.0,140.0,/m/0l14j_
1630255,jAtmL3Ca7nU,450.0,460.0,/m/0l14j_
1630483,jBSi5iW-WL8,30.0,40.0,/m/0l14j_
1631193,jDFx9S1ZCGE,0.0,10.0,/m/0l14j_
1631673,jESunb4fTeg,30.0,40.0,/m/0l14j_
1631686,jETnNco3emE,30.0,40.0,/m/0l14j_
1632368,jG8-ZI3ZNsQ,310.0,320.0,/m/0l14j_
1632704,jH0WEhUgrZc,100.0,110.0,/m/0l14j_
1633556,jJHoMsti3Ug,40.0,50.0,/m/0l14j_
1633707,jJhLszpAi2A,90.0,100.0,/m/0l14j_
1634209,jL0EkNeeOzU,170.0,180.0,/m/0l14j_
1634463,jLf_l179SH8,240.0,250.0,/m/0l14j_
1634937,jMswWFcc3hU,60.0,70.0,/m/0l14j_
1634942,jMtQHmwYSnE,30.0,40.0,/m/0l14j_
1635208,jNZ_gUxsY8M,30.0,40.0,/m/0l14j_
1635376,jNzMt67wZxI,30.0,40.0,/m/0l14j_
1635427,jO6feOhEO0A,30.0,40.0,/m/0l14j_
1635441,jO8LLeQ2H4w,100.0,110.0,/m/0l14j_
1635504,jOKKNPoSivA,70.0,80.0,/m/0l14j_
1636516,jQzBXawu29s,140.0,150.0,/m/0l14j_
1636794,jRdHPffIzUI,30.0,40.0,/m/0l14j_
1636837,jRkFkFkLCno,140.0,150.0,/m/0l14j_
1637247,jSmlkK73X-w,100.0,110.0,/m/0l14j_
1637685,jTs1uzOfCLw,10.0,20.0,/m/0l14j_
1637726,jTyp4VNH4Eo,30.0,40.0,/m/0l14j_
1637807,jUAbrLSFCbw,120.0,130.0,/m/0l14j_
1637980,jUboD2_KnMA,30.0,40.0,/m/0l14j_
1638522,jVvr34ciJUw,30.0,40.0,/m/0l14j_
1638852,jWk2nf3Sqi8,210.0,220.0,/m/0l14j_
1639113,jXRnktpFJTQ,30.0,40.0,/m/0l14j_
1639136,jXW1-2jCI6Y,0.0,10.0,/m/0l14j_
1640039,jZxlWGmFEW4,80.0,90.0,/m/0l14j_
1640171,j_HsUB9YHuM,420.0,430.0,/m/0l14j_
1640673,jaWARGB2Tuw,30.0,40.0,/m/0l14j_
1641001,jbGeOpiDeYA,280.0,290.0,/m/0l14j_
1641463,jcN12p94nck,30.0,40.0,/m/0l14j_
1641608,jchMh4E0Kq4,30.0,40.0,/m/0l14j_
1642443,jf18wtcF008,0.0,10.0,/m/0l14j_
1642478,jf8PFzJzCHU,580.0,590.0,/m/0l14j_
1643284,jhBjsPjraGY,280.0,290.0,/m/0l14j_
1644476,jkJ8PEoyjQM,30.0,40.0,/m/0l14j_
1644552,jkVtNK4zWH4,30.0,40.0,/m/0l14j_
1644657,jklqp8p9JLM,30.0,40.0,/m/0l14j_
1644663,jkmmUb8NVz0,0.0,10.0,/m/0l14j_
1644855,jlGtCc9F9Yw,170.0,180.0,/m/0l14j_
1645350,jmZ9ABOJV48,30.0,40.0,/m/0l14j_
1645742,jn_Tb9eNl2M,0.0,10.0,/m/0l14j_
1645892,jnw6HPMjkYY,90.0,100.0,/m/0l14j_
1645900,jnxSSG2Ya-Q,30.0,40.0,/m/0l14j_
1646135,joZfj0AT0C8,30.0,40.0,/m/0l14j_
1646700,jq59Eg0xWHQ,140.0,150.0,/m/0l14j_
1646863,jqUdT8W3Njc,70.0,80.0,/m/0l14j_
1646979,jqkpIhampJM,40.0,50.0,/m/0l14j_
1648058,jtMx24cAQOg,30.0,40.0,/m/0l14j_
1648107,jtTTAX5QmkM,90.0,100.0,/m/0l14j_
1648374,ju22JEiK1Hs,190.0,200.0,/m/0l14j_
1648833,jvDgFX5Koos,220.0,230.0,/m/0l14j_
1648903,jvOEC5FS-TU,80.0,90.0,/m/0l14j_
1648978,jv_GlJzfKYI,30.0,40.0,/m/0l14j_
1650081,jyZaoPIZxMA,30.0,40.0,/m/0l14j_
1650188,jysm4aw6Rt8,290.0,300.0,/m/0l14j_
1650346,jzGnMkLzX3o,210.0,220.0,/m/0l14j_
1650770,k-QTKvp8fvg,130.0,140.0,/m/0l14j_
1650951,k-obR-tSdhY,70.0,80.0,/m/0l14j_
1650957,k-pRPrzPzD8,17.0,27.0,/m/0l14j_
1651415,k0wq5VD8caM,0.0,10.0,/m/0l14j_
1651990,k2Rc2zsClSY,40.0,50.0,/m/0l14j_
1652224,k3371a9MXsI,30.0,40.0,/m/0l14j_
1652357,k3MFbUV8XK4,80.0,90.0,/m/0l14j_
1652805,k4VDz_36ZIE,200.0,210.0,/m/0l14j_
1652876,k4eDJUFQ2jk,110.0,120.0,/m/0l14j_
1653278,k5agnFosRKQ,70.0,80.0,/m/0l14j_
1653596,k6NNwRgGBXk,20.0,30.0,/m/0l14j_
1653923,k7Bg6p1iWXQ,170.0,180.0,/m/0l14j_
1654330,k8Fz_TpXDks,230.0,240.0,/m/0l14j_
1654715,k9F2inHCpt4,0.0,10.0,/m/0l14j_
1654732,k9Hc4BR6sQ4,30.0,40.0,/m/0l14j_
1654741,k9JDNsH8WaE,30.0,40.0,/m/0l14j_
1654802,k9SJuvcOUUo,190.0,200.0,/m/0l14j_
1654874,k9cztF6zL3k,80.0,90.0,/m/0l14j_
1655072,kA5dd5ccFVE,50.0,60.0,/m/0l14j_
1656667,kEAgecZlCsM,30.0,40.0,/m/0l14j_
1656980,kEu4Z-EsK2w,30.0,40.0,/m/0l14j_
1657215,kFWF69kK4Ns,60.0,70.0,/m/0l14j_
1658392,kIItv3PMwLA,240.0,250.0,/m/0l14j_
1659342,kKop0wp720c,90.0,100.0,/m/0l14j_
1661080,kPIUfpSdEKc,0.0,10.0,/m/0l14j_
1661153,kPTIm8JI2rc,380.0,390.0,/m/0l14j_
1661253,kPg1OWA4UrM,30.0,40.0,/m/0l14j_
1662210,kS48VGUA4a8,30.0,40.0,/m/0l14j_
1663464,kVGFSBq4T5w,110.0,120.0,/m/0l14j_
1663495,kVMzHjYXzeE,250.0,260.0,/m/0l14j_
1663885,kWIl7_gY6OQ,120.0,130.0,/m/0l14j_
1664374,kXVdWbOVs_Q,20.0,30.0,/m/0l14j_
1664461,kXk7kjC9I3M,10.0,20.0,/m/0l14j_
1664928,kYvQZ4k59ig,30.0,40.0,/m/0l14j_
1666176,kb0pLOoEWuM,40.0,50.0,/m/0l14j_
1666244,kbCIqWOIVFo,260.0,270.0,/m/0l14j_
1666314,kbKtUl6Fppk,30.0,40.0,/m/0l14j_
1666861,kcfqwhuu3FM,30.0,40.0,/m/0l14j_
1667038,kd9J105VU0M,20.0,30.0,/m/0l14j_
1667090,kdIXNsGAj-g,30.0,40.0,/m/0l14j_
1667242,kdetw44laKo,30.0,40.0,/m/0l14j_
1667259,kdis7ndvXCE,0.0,10.0,/m/0l14j_
1667561,keWR3xTTBgY,10.0,20.0,/m/0l14j_
1667829,kfBE00Nw5DE,0.0,10.0,/m/0l14j_
1668607,khDWawpPbH8,50.0,60.0,/m/0l14j_
1668750,khcIX80CcFM,70.0,80.0,/m/0l14j_
1670595,km9cuS_wYsI,20.0,30.0,/m/0l14j_
1671096,knOtAokavs8,50.0,60.0,/m/0l14j_
1672159,kq4ydqD9ubE,30.0,40.0,/m/0l14j_
1672930,ks2Zg5mXv2Y,80.0,90.0,/m/0l14j_
1673065,ksPykYrkaoA,25.0,35.0,/m/0l14j_
1673078,ksRwa0KfTWs,50.0,60.0,/m/0l14j_
1673640,ktnxNU6DiJA,30.0,40.0,/m/0l14j_
1673697,ktzWd4V206U,190.0,200.0,/m/0l14j_
1674164,kvAFPVzoQNY,15.0,25.0,/m/0l14j_
1674824,kwvia4fhD_I,80.0,90.0,/m/0l14j_
1674839,kwycJ2VaiU0,190.0,200.0,/m/0l14j_
1675012,kxSti5H4Foc,30.0,40.0,/m/0l14j_
1675487,kyapsbL2v-c,310.0,320.0,/m/0l14j_
1676439,l00vm2rNGWM,170.0,180.0,/m/0l14j_
1676452,l02i9oacNlc,30.0,40.0,/m/0l14j_
1677117,l1cy_FKRHHM,530.0,540.0,/m/0l14j_
1677387,l2GLZPwz4Gc,230.0,240.0,/m/0l14j_
1677431,l2LXnGxP2rU,10.0,20.0,/m/0l14j_
1677704,l34FzRkMIeo,330.0,340.0,/m/0l14j_
1677911,l3a5nBraBuc,24.0,34.0,/m/0l14j_
1678278,l4SFix9Cl2w,30.0,40.0,/m/0l14j_
1678578,l5B-l321TZg,60.0,70.0,/m/0l14j_
1678976,l6GzXWQWHZU,110.0,120.0,/m/0l14j_
1679038,l6S6D-uBmfw,30.0,40.0,/m/0l14j_
1680090,l9EMKn4YY1g,20.0,30.0,/m/0l14j_
1680095,l9FQl2LrFYk,30.0,40.0,/m/0l14j_
1681004,lBWkAsngKfI,90.0,100.0,/m/0l14j_
1681005,lBWqiKFGIyY,30.0,40.0,/m/0l14j_
1681021,lBZNG4bPQ48,10.0,20.0,/m/0l14j_
1681033,lB_azIj79-c,470.0,480.0,/m/0l14j_
1681241,lC4Y58LVH1g,30.0,40.0,/m/0l14j_
1681526,lClrT9PY7ic,240.0,250.0,/m/0l14j_
1681763,lDIssPzkDyE,30.0,40.0,/m/0l14j_
1682036,lDzaz50k5jw,30.0,40.0,/m/0l14j_
1682464,lF6uzWIQRco,22.0,32.0,/m/0l14j_
1682609,lFSPd-BSnXw,30.0,40.0,/m/0l14j_
1683094,lGjkhWalgJs,30.0,40.0,/m/0l14j_
1683643,lI9caBDB4jw,20.0,30.0,/m/0l14j_
1683853,lIfoV_4kz_M,30.0,40.0,/m/0l14j_
1683899,lIndqK0Ustg,130.0,140.0,/m/0l14j_
1684442,lK8GPAxXTq8,90.0,100.0,/m/0l14j_
1685036,lLgWHFHrpuk,10.0,20.0,/m/0l14j_
1685263,lMHeUjy8R6I,80.0,90.0,/m/0l14j_
1685402,lMc0YFejktU,30.0,40.0,/m/0l14j_
1685479,lMq3ZZrffjQ,70.0,80.0,/m/0l14j_
1685994,lO4O_Zywv1o,30.0,40.0,/m/0l14j_
1686356,lP-oYCH07o0,30.0,40.0,/m/0l14j_
1686430,lPAzjq46Sxs,30.0,40.0,/m/0l14j_
1687021,lQd-tVEg3zw,30.0,40.0,/m/0l14j_
1687133,lQwFlKN0fOw,66.0,76.0,/m/0l14j_
1687345,lRVdwqk9TtE,30.0,40.0,/m/0l14j_
1687478,lRp8GSx9o9I,190.0,200.0,/m/0l14j_
1687486,lRqQU_btwPc,40.0,50.0,/m/0l14j_
1687972,lT0FCJsUow4,30.0,40.0,/m/0l14j_
1687976,lT1OO9IVF2c,200.0,210.0,/m/0l14j_
1688587,lUY-5lUan5Q,220.0,230.0,/m/0l14j_
1688875,lVEB6oBOfr8,90.0,100.0,/m/0l14j_
1689385,lWZI6O2pbUI,30.0,40.0,/m/0l14j_
1689461,lWkEZ9wLgBA,30.0,40.0,/m/0l14j_
1689486,lWnMId5uXkE,40.0,50.0,/m/0l14j_
1689518,lWsU7Gqoerw,180.0,190.0,/m/0l14j_
1689601,lX69YeUi0IQ,10.0,20.0,/m/0l14j_
1690513,lZYPQEfUv-c,200.0,210.0,/m/0l14j_
1690922,l_YcP4eJaUs,60.0,70.0,/m/0l14j_
1691527,lb0NnqOHBeo,50.0,60.0,/m/0l14j_
1692252,lcxLMk3mw5o,210.0,220.0,/m/0l14j_
1692352,ldFAeqhTMn4,160.0,170.0,/m/0l14j_
1692753,leHNwk1hgOo,260.0,270.0,/m/0l14j_
1693093,lf7Ktl13ruU,30.0,40.0,/m/0l14j_
1694904,ljqlcaC6Twc,30.0,40.0,/m/0l14j_
1694973,lk04TqsEmy4,30.0,40.0,/m/0l14j_
1694995,lk3SziEAGgM,0.0,10.0,/m/0l14j_
1695535,llREDVYnt7I,200.0,210.0,/m/0l14j_
1695679,llncgxTEciQ,140.0,150.0,/m/0l14j_
1696463,lnm6bkUUVfo,30.0,40.0,/m/0l14j_
1696581,lo43mD6pzC0,470.0,480.0,/m/0l14j_
1696832,loh5DWMjINE,20.0,30.0,/m/0l14j_
1696936,loxh21yoxvY,30.0,40.0,/m/0l14j_
1696949,lp-Ds56FHXc,0.0,10.0,/m/0l14j_
1697841,lrC6LUyCbxw,310.0,320.0,/m/0l14j_
1698597,lt4ozJsgDE0,30.0,40.0,/m/0l14j_
1698796,ltc0g_6CXMY,90.0,100.0,/m/0l14j_
1699209,lubNRuRhA1Y,320.0,330.0,/m/0l14j_
1699408,lv6qXUNctGc,30.0,40.0,/m/0l14j_
1699458,lvESdjPB_14,320.0,330.0,/m/0l14j_
1699818,lw5j2kitqbE,40.0,50.0,/m/0l14j_
1700169,lwyrPMrVUYs,10.0,20.0,/m/0l14j_
1700882,lykm1FFOBAg,0.0,10.0,/m/0l14j_
1701234,lzbqjvptfeA,80.0,90.0,/m/0l14j_
1701419,m-3cyiSUPfA,30.0,40.0,/m/0l14j_
1701648,m-bIhbot_P8,120.0,130.0,/m/0l14j_
1702590,m1vPxKg5TeQ,140.0,150.0,/m/0l14j_
1702997,m2v458JV-LQ,30.0,40.0,/m/0l14j_
1703033,m30ZDZceW4k,160.0,170.0,/m/0l14j_
1703249,m3YVW0h6oLY,180.0,190.0,/m/0l14j_
1703828,m53B3phS4uQ,40.0,50.0,/m/0l14j_
1703982,m5S3BeedlAU,30.0,40.0,/m/0l14j_
1704077,m5gqqTJQdMw,20.0,30.0,/m/0l14j_
1704219,m656s6zyAvc,30.0,40.0,/m/0l14j_
1705622,m9adgdBlJZE,30.0,40.0,/m/0l14j_
1705785,mA2m7zOKj_g,40.0,50.0,/m/0l14j_
1706222,mB9hTAj62u8,110.0,120.0,/m/0l14j_
1706248,mBDqcPGlyQU,30.0,40.0,/m/0l14j_
1706658,mCGt1YZ6rgU,30.0,40.0,/m/0l14j_
1706831,mCiv50-SNnI,30.0,40.0,/m/0l14j_
1707074,mDOS2dxNJFQ,230.0,240.0,/m/0l14j_
1707261,mDrkCcfZNpU,30.0,40.0,/m/0l14j_
1707941,mFdRSNWalR0,30.0,40.0,/m/0l14j_
1708153,mGAmqM02h3A,590.0,600.0,/m/0l14j_
1708477,mH4ggWfRYUk,30.0,40.0,/m/0l14j_
1708656,mHUpHO1ieUU,110.0,120.0,/m/0l14j_
1708882,mI4PhNCJ5Yw,150.0,160.0,/m/0l14j_
1709104,mIdSlxaK1AY,100.0,110.0,/m/0l14j_
1709513,mJcB3K3q1i4,380.0,390.0,/m/0l14j_
1709746,mKBmfanNATA,0.0,10.0,/m/0l14j_
1709983,mKn9zqGpsuc,30.0,40.0,/m/0l14j_
1710959,mNKLgMyEEhA,360.0,370.0,/m/0l14j_
1711290,mOGVXfO0UUw,180.0,190.0,/m/0l14j_
1711440,mO_iLrKaMWw,30.0,40.0,/m/0l14j_
1712030,mQ3mKLUcuLk,40.0,50.0,/m/0l14j_
1712395,mQzV90NOKeI,240.0,250.0,/m/0l14j_
